Age,DailyRate,DistanceFromHome,HourlyRate,JobLevel,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyRate,MonthlyIncome,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,Department_Human Resources,Department_Research & Development,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,MaritalStatus_Divorced,MaritalStatus_Married,OverTime_Yes,Education_1,Education_2,Education_3,Education_4,EnvironmentSatisfaction_1,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,JobInvolvement_1,JobInvolvement_2,JobInvolvement_3,JobSatisfaction_1,JobSatisfaction_2,JobSatisfaction_3,PerformanceRating_3,RelationshipSatisfaction_1,RelationshipSatisfaction_2,RelationshipSatisfaction_3,WorkLifeBalance_1,WorkLifeBalance_2,WorkLifeBalance_3,IsMale
37,367,25,52,2,7,13,2,9,2,6,2,1,3,17171.0,5731.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0
27,199,6,55,1,1,13,1,4,0,4,2,2,2,7950.0,2539.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1.0
34,1400,9,70,2,1,20,0,6,3,6,5,1,3,5829.0,5714.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0
35,528,8,100,1,1,17,0,6,2,5,4,1,4,7108.0,4323.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1.0
29,408,23,45,3,1,13,1,11,3,11,8,3,10,11162.0,7336.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.0
40,593,9,88,3,9,17,0,20,3,18,7,2,13,13782.0,13499.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.0
42,481,12,44,4,0,12,0,22,2,21,9,13,14,2447.0,12193.333333333334,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1.0
42,647,4,45,2,7,13,0,9,3,6,4,1,5,2253.0,5155.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0
35,982,1,58,1,6,12,1,10,2,8,0,1,7,16340.0,2258.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1.0
24,477,24,49,1,8,22,0,6,2,4,3,1,2,6409.0,3597.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0
28,1485,12,79,1,1,11,0,1,4,1,1,0,0,22955.0,2515.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0
26,1384,3,82,1,1,22,1,8,2,8,7,0,7,13421.0,4420.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0
30,852,10,72,2,1,18,1,10,3,10,3,1,4,2706.0,6578.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1.0
40,902,26,92,2,3,13,1,16,3,1,1,0,0,21203.0,4422.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
35,819,2,44,3,2,18,1,15,2,7,7,6,4,19588.0,10274.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1.0
34,669,1,97,2,0,20,0,14,3,13,9,4,9,25755.0,5343.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1.0
43,1372,9,85,2,8,13,0,7,2,4,3,1,3,9489.0,5346.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.0
32,862,2,76,1,1,12,3,1,3,1,0,0,0,14947.0,2827.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0
56,718,4,92,5,4,13,1,28,2,5,2,4,2,18575.0,19943.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0
29,1401,6,54,1,1,13,1,10,5,10,8,0,8,26342.0,3131.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.0
19,645,9,54,1,1,25,0,1,4,1,1,0,0,7172.0,2552.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1.0
45,1457,7,83,1,4,19,1,7,2,3,2,0,2,20100.0,4477.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.0
20,805,3,87,1,1,12,0,2,2,2,2,1,2,12828.0,3033.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1.0
44,1097,10,96,1,1,11,0,6,4,6,4,0,2,10826.0,2936.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1.0
53,1223,7,50,5,3,18,1,26,6,7,7,4,7,18640.0,18606.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.0
29,942,15,69,1,0,18,1,6,2,5,4,1,3,26933.0,2168.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.0
22,1256,3,48,1,0,11,1,1,5,0,0,0,0,4223.0,2853.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1.0
46,1402,2,69,4,8,23,0,28,2,26,15,15,9,24097.0,17048.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0
44,111,17,74,1,2,13,0,6,3,0,0,0,0,4279.0,2290.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1.0
33,147,2,99,1,1,13,1,5,2,5,4,1,4,8429.0,3600.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1.0
41,906,5,95,1,6,17,1,5,2,1,0,0,0,20293.0,2107.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1.0
30,1329,29,61,2,8,19,3,8,3,4,3,0,3,13192.0,4115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1.0
40,1184,2,62,2,5,12,3,5,2,0,0,0,0,25440.0,4327.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1.0
50,1421,2,30,4,2,22,1,32,3,2,2,2,2,9490.0,17856.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0
28,1179,19,78,1,1,12,3,6,2,6,5,3,3,12449.0,3196.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1.0
46,1450,15,52,5,5,11,1,25,2,4,2,0,3,10849.0,19081.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1.0
35,1361,17,94,2,3,15,3,15,2,7,7,1,7,21026.0,8966.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1.0
24,984,17,97,1,1,13,1,1,3,1,0,0,0,3372.0,2210.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0
33,1146,25,82,2,1,12,1,10,3,10,7,0,1,4905.0,4539.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0.0
36,917,6,60,1,1,14,1,7,4,7,7,1,7,6865.0,2741.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1.0
30,853,7,49,2,1,13,3,10,4,10,7,8,9,11309.0,3491.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1.0
44,200,29,32,2,1,25,0,20,3,20,11,13,17,7744.0,4541.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0
20,654,21,43,1,1,17,0,2,2,2,1,2,2,5050.0,2678.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
46,150,2,60,2,2,11,1,12,3,6,3,1,4,17433.0,7379.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.0
42,179,2,79,2,7,16,1,10,3,4,3,0,3,12858.0,6272.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.0
60,696,7,52,2,0,18,1,12,3,11,7,1,9,10893.0,5220.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0
32,116,13,77,1,1,20,1,2,2,2,2,2,2,7331.0,2743.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0
32,1316,2,38,2,4,14,0,10,2,8,7,0,7,2338.0,4998.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0
36,363,1,77,3,2,21,1,17,2,7,7,7,7,4235.0,10252.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0.0
33,117,9,60,1,0,13,1,15,5,14,10,4,10,6311.0,2781.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.0
40,107,10,84,2,7,12,1,7,2,5,1,1,3,11591.0,6852.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0
25,1356,10,57,2,0,14,0,5,4,4,3,1,1,20623.0,4950.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.0
30,1465,1,63,1,0,21,1,12,2,11,9,5,7,9369.0,3579.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1.0
42,458,26,60,3,3,17,0,20,6,1,0,0,0,23281.0,13191.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0
35,1212,8,78,3,4,11,1,16,6,13,2,4,12,13755.0,10377.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0
27,1103,14,42,1,1,14,2,9,3,9,7,6,8,14377.0,2235.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1.0
54,966,1,53,3,7,17,1,33,2,5,4,1,4,9659.0,10502.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0.0
44,1117,2,72,1,1,13,1,10,5,10,5,7,7,19982.0,2011.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
19,504,10,96,1,1,25,0,1,2,1,1,0,0,6148.0,1859.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0
29,1010,1,97,1,1,15,3,3,5,3,2,1,2,5598.0,3760.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.0
54,685,3,85,4,3,14,0,36,2,10,9,0,9,23474.0,17779.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1.0
31,1332,11,80,2,1,12,0,6,2,6,5,0,1,17089.0,6833.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1.0
31,1062,24,96,2,1,19,0,10,2,10,9,1,8,17198.0,6812.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0.0
59,326,3,48,2,5,17,0,13,2,6,1,0,5,16490.0,5171.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
43,920,3,96,5,3,14,1,25,2,8,7,0,7,18625.0,19740.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1.0
49,1098,4,85,5,2,13,1,23,2,1,0,0,0,12124.0,18711.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1.0
36,469,3,46,1,1,12,0,12,2,11,10,0,7,9256.0,3692.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1.0
48,969,2,76,1,5,11,0,7,4,1,0,0,0,16620.0,2559.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1.0
27,1167,4,76,1,1,11,3,5,2,5,3,0,3,3208.0,2517.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1.0
29,1329,7,82,2,1,11,2,6,2,6,0,1,0,4204.0,6623.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.0
48,715,1,76,5,6,12,0,25,3,1,0,0,0,8733.0,18265.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0
29,694,1,87,4,3,14,2,9,2,7,7,1,7,3423.0,16124.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0
34,1320,20,89,1,0,17,0,2,5,1,0,0,0,21643.0,2585.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
44,1099,5,88,5,7,11,1,26,5,22,9,3,10,8751.0,18213.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1.0
33,536,10,82,3,0,14,2,10,3,9,8,0,8,21708.0,8380.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.0
19,265,25,57,1,1,12,0,1,2,1,0,0,1,21221.0,2994.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
23,373,1,47,1,1,22,1,1,2,1,0,0,1,16901.0,1223.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0
25,599,24,73,1,1,14,0,1,4,1,0,1,0,8040.0,1118.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
26,583,4,53,1,1,20,0,8,2,8,5,2,2,9973.0,2875.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0
45,1449,2,94,5,2,16,0,26,2,24,10,1,11,2493.0,18824.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0
55,177,8,37,4,1,15,1,34,3,33,9,15,0,25592.0,13577.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.0
21,251,10,45,1,1,20,0,2,2,2,2,2,2,25308.0,2625.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0
46,168,4,33,5,2,14,1,26,2,11,4,0,8,9946.0,18789.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0.0
34,131,2,86,2,0,12,0,4,3,3,2,0,2,6039.0,4538.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0
51,237,9,83,5,4,24,1,31,5,29,10,11,10,19196.0,19847.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0
59,1429,18,67,3,6,12,0,25,6,9,7,5,4,20002.0,10512.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0
34,135,19,46,2,4,13,2,15,2,11,8,5,10,22534.0,4444.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0.0
28,791,1,44,1,0,11,0,5,2,4,2,0,2,6842.0,2154.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1.0
44,1199,4,92,5,1,14,2,26,4,25,9,14,13,17477.0,19190.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0
34,648,11,56,2,4,11,2,14,5,10,9,1,8,21833.0,4490.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1.0
35,735,6,66,1,0,14,0,4,3,3,2,2,2,6020.0,3506.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1.0
42,603,7,78,2,6,16,0,18,2,1,0,0,0,5628.0,2372.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0
43,531,4,56,3,3,14,0,23,3,21,7,15,17,20364.0,10231.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
36,429,2,53,2,9,11,0,18,2,16,14,5,12,2323.0,5410.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0
44,621,15,73,3,1,11,1,10,2,10,7,0,5,14075.0,7978.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
28,193,2,52,1,1,12,1,2,2,2,2,2,2,14222.0,3867.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1.0
51,968,6,40,1,0,14,0,8,6,7,0,7,7,4257.0,2838.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.0
30,879,9,72,2,7,18,0,10,3,8,4,1,7,12858.0,4695.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0.0
29,806,7,39,1,3,13,2,10,2,7,7,7,7,17285.0,3339.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0.0
28,640,1,84,1,2,11,0,5,2,3,2,1,2,4732.0,2080.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1.0
25,266,1,40,1,1,18,0,2,3,2,2,2,1,18830.0,2096.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0
32,604,8,56,2,1,15,2,10,4,10,7,0,8,11693.0,6209.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
45,364,25,83,5,3,22,0,22,4,0,0,0,0,13035.0,18061.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.0
39,412,13,94,4,6,13,2,21,4,19,9,15,2,17334.0,17123.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.0
58,848,23,88,1,1,12,2,2,3,2,2,2,2,26076.0,2372.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1.0
32,1089,7,79,2,1,18,1,10,3,10,4,1,1,22845.0,4883.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1.0
39,360,23,93,1,0,13,0,6,2,5,2,0,3,22154.0,3904.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1.0
